Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N381HC,IHC Health Services,09/03/2026,10368.60,12197,31 40520,Airframe,10368.60,,12197,,PART,None,,FMC,FMC BATTERY REPLACEMENT,,822-0883-053,426YD7,,,,,11/22/2021,6790.20,8087,,,0,60,,0,0.00,0.00,4,,,,,,11/22/2026,,,,,,,,,,19,,2,,,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,05 7005,Engine 1,4199.00,4791.00,0,0.00,INSPECTION,,,,ENGINE - MINOR INSPECTION - PCE-PZ1468,,,,,,,,08/21/2026,4199.00,,4791.00,,,,200.00,,,,,,20.00,,,,,,4399.00,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,05 7005,Engine 2,4210.90,4816.00,0,0.00,INSPECTION,,,,ENGINE - MINOR INSPECTION - PCE-PZ1469,,,,,,,,08/21/2026,4210.90,,4816.00,,,,200.00,,,,,,20.00,,,,,,4410.90,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,25 ICA0001,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,SIDE-FACING DIVAN AND DRAWERS INSPECTION IAW 337 dated 10/27/2008,,,,,,,[20 HOUR WINDOW],08/26/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,53 ICA2005,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,RAISBECK DUAL AFT BODY STRAKES INSPECTION,,,,,,,[20 HOUR WINDOW],06/22/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,57 2005.1,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,LEFT RAISBECK WING LOCKER INSPECTION,,,,,,,[20 HOUR WINDOW],08/20/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,57 2005.2,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,RIGHT RAISBECK WING LOCKER INSPECTION,,,,,,,[20 HOUR WINDOW],08/20/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,57 9090,Airframe,10368.60,,12197,,INSPECTION,,,,BOUNDARY LAYER RESEARCH WINGLETS & GUNNEY FLAP INSPECTION,,,,,,,[20 HOUR WINDOW],06/22/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,61 0021,Propeller 2,3152.60,0.00,0,0.00,INSPECTION,,,,PROPELLER DE-ICE AND ANTI-ICE SYSTEM INSPECTION,,,,,,,"IAW HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180, 30-61-80",08/21/2026,3152.60,,,,0,12,200.00,0,0.00,0.00,0,12,20.00,0,0.00,0.00,08/31/2027,,3352.60,,,,,,,,28,,11,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,61 0021,Propeller 1,3152.60,0.00,0,0.00,INSPECTION,,,,PROPELLER DE-ICE AND ANTI-ICE SYSTEM INSPECTION,,,,,,,"IAW HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180, 30-61-80",08/21/2026,3152.60,,,,0,12,200.00,,,,0,12,20.00,,,,08/31/2027,,3352.60,,,,,,,,28,,11,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,61 0026,Propeller 2,3152.60,0.00,0,0.00,INSPECTION,,,,AIRFRAME MOUNTED HARTZELL BRUSH BLOCK ASSEMBLY INSPECTION (REF: HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180),,,,,,,"IAW HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180, 30-61-80",08/19/2026,3152.60,,,,0,12,200.00,0,0.00,0.00,0,12,20.00,0,0.00,0.00,08/31/2027,,3352.60,,,,,,,,28,,11,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,61 0026,Propeller 1,3152.60,0.00,0,0.00,INSPECTION,,,,AIRFRAME MOUNTED HARTZELL BRUSH BLOCK ASSEMBLY INSPECTION (REF: HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180),,,,,,,"IAW HARTZELL PROPELLER ICE PROTECTION SYSTEM MANUAL 180, 30-61-80",08/19/2026,3152.60,,,,0,12,200.00,,,,0,12,20.00,,,,08/31/2027,,3352.60,,,,,,,,28,,11,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,71 0009,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,LH RAISBECK RAM AIR RECOVERY SYSTEM PERIODIC INSPECTION,,,,,,,[20 HOUR WINDOW],09/02/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,71 0010,Airframe,10368.60,,12197,,INSPECTION,,INSPECT,,RH RAISBECK RAM AIR RECOVERY SYSTEM PERIODIC INSPECTION,,,,,,,[20 HOUR WINDOW],09/02/2026,10368.60,12197,,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,10568.60,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,ICA,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,72 0013,Engine 1,3123.40,3559.00,,,INSPECTION,,,,NO. 1 ENGINE - ENGINE PERFORMANCE RECOVERY WASH,,,,,,,,09/03/2026,3123.40,,3559.00,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,3323.40,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,72 0013,Engine 2,3123.40,3559.00,,,INSPECTION,,,,NO. 2 ENGINE - ENGINE PERFORMANCE RECOVERY WASH,,,,,,,,09/03/2026,3123.40,,3559.00,,0,0,200.00,0,0.00,0.00,,,20.00,,,,,,3323.40,,,,,,,,,,,,200.00,,,,,,,,No,10+ Days,,11/22/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,12 2070,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,LUBRICATION 1200 HOUR,,,,,,,,06/11/2024,3403.20,3722,,,,,1200.00,,,,,,20.00,,,,,,4603.20,,,,,,,,,,,,202.10,,,,,,,,No,10+ Days,,11/23/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,12 2130,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,LUBRICATION 5 YEAR/1200 HOUR,,,,,,,,06/11/2024,3403.20,3722,,,,60,1200.00,,,,,,,,,,06/30/2029,,4603.20,,,,,,,,27,,33,,202.10,,,,,,,,No,10+ Days,,11/23/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,76 0113,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,RII,,(RII) INSPECT NO. 1 ENGINE POWER LEVER PEDESTAL PIN,,,,,,,INSPECTOR SIGNATURE REQUIRED,06/11/2024,3403.20,3722,,,,,1200.00,,,,,,120.00,,,,,,4603.20,,,,,,,,,,,,202.10,,,,,,,,No,10+ Days,,11/23/2026,,,,,,,,,,RII,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,76 0613,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,RII,,(RII) INSPECT NO. 2 ENGINE POWER LEVER PEDESTAL PIN,,,,,,,INSPECTOR SIGNATURE REQUIRED,06/11/2024,3403.20,3722,,,,,1200.00,,,,,,120.00,,,,,,4603.20,,,,,,,,,,,,202.10,,,,,,,,No,10+ Days,,11/23/2026,,,,,,,,,,RII,
N381HC,IHC Health Services,09/03/2026,10368.60,12197,34 0018,Airframe,10368.60,,12197,,INSPECTION,,CALIBRATE,,ESIS ELECTRONIC STANDBY INSTRUMENT SYSTEM CERTIFICATION,,,,,,,[24 DAY WINDOW]  [CUSTOM FREQUENCY],12/21/2024,9314.00,11000,,,0,24,,0,0.00,0.00,,24,,,,,11/26/2026,,,,,,,,,,23,,2,,,,,,,,,,No,10+ Days,,11/26/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,12 2120,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,LUBRICATION LEFT WING BOLT 12 MONTH,,,,,,,,11/11/2025,3990.60,4524,,,,12,,,,,,12,,,,,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,12 2620,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,LUBRICATION RIGHT WING BOLT  12 MONTH,,,,,,,,11/11/2025,3990.60,4524,,,,12,,,,,,12,,,,,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,25 FAR 91.207 (D),Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,12 Month ELT INSPECTION IAW FAR 91.207 (D),,,,,,,,11/12/2025,3990.60,4524,,,,12,,,,,,,,,,,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,32 0604,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,MAIN LANDING GEAR - 12 Months - Lubricate Upper Shock absorber and top brace casting joint. Note: Disassembly not required.,,,,,,,,11/17/2025,3990.60,4524,,,0,12,,0,0.00,0.00,0,0,,0,0.00,0.00,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,57 0126,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,INSPECT LEFT WING OUTBOARD WING UPPER AND LOWER MAIN SPAR CAPS,,,,,,,,11/11/2025,3990.60,4524,,,,12,,,,,,12,,,,,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,57 0626,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,,,INSPECT RIGHT WING OUTBOARD WING UPPER AND LOWER MAIN SPAR CAPS,,,,,,,,11/13/2025,3990.60,4524,,,,12,,,,,,12,,,,,11/30/2026,,,,,,,,,,27,,2,,,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,,
N90HG,CLASSIC AIR MEDICAL,08/30/2026,4401.10,5061,57 SA02054SE,Airframe,4401.10,0.00,5061,0.00,INSPECTION,,ICA,,STC SA02054SE INSPECT BLR WINGLET SYSTEM IAW ICA BLR-KA90W-950,,,,,,,,11/17/2025,3990.60,4524,,,,12,1000.00,,,,,12,100.00,,,,11/30/2026,,4990.60,,,,,,,,27,,2,,589.50,,,,,,,,No,10+ Days,,11/30/2026,,,,,,,,,,ICA,
N481HC,IHC Health Services,09/03/2026,10049.40,11832,24 9008,Airframe,10049.40,,11832,,PART,None,,,CONCORDE BATTERY CAPACITY CHECK,,RG380E44K,41345618,,,,Per the Concorde Maintenance Manual (CMM) Batteries Used to Start Main Turbine Engines Operated Less than 1000 Hours Per Year Initial Capacitance Check at 1 Year +/-  1 Month after Initial Installation. RMBeerly 05/16/2026,06/01/2026,9898.90,11675,,,0,6,,0,0.00,0.00,1,,,,,,12/01/2026,,,,,,,,,,28,,2,,,,,,,,,,No,10+ Days,,12/01/2026,26,26,26,,,,,,,,
